track_name,artist_name,album_name,duration_s,release_date,popularity,explicit,track_id,artist_id,artist_popularity,followers,genres,colab
Me Porto Bonito,"Bad Bunny, Chencho Corleone",Un Verano Sin Ti,178.567,2022-05-06,84,True,6Sq7ltF9Qa7SNFBsV5Cogx,4q3ewBCX7sLwd24euuV69X,0,0,,True
Pasamanos,"C.R.O, Franky Style",Muriendo Lento,132.875,2021-03-28,0,False,0zF3G2lWsopu0pESdS58qn,4puAp107dCehraE47QXVQX,0,0,,True
Sigo en la plaza,"GRECAS, JCC",Sigo en la plaza,127.205,2023-12-15,40,True,11IXBqEIxWAfaBbfeHMFFV,3DhrvmXFJs6QKCSafoPhl4,0,0,,True
Uno Entre los Dos,"Ante ciento veinte, Xavibo",Uno Entre los Dos,218.205,2020-01-29,22,True,3kVqZv9opzs8YfYZJ13vUm,2gZ16E7yFv3Hj1va4y9hDe,0,0,,True
Me Reclama,"Mambo Kingz, DJ Luian, Luigi 21 Plus, Ozuna",Me Reclama,187.492,2016-01-23,73,True,4ojwGTehgBRAg52jbFgzJg,2T1aUibqR2QC2sINIDQOAK,0,0,,True
Dejate Llevar,"Alex Rose, Lyanno",Sexflix,243.0,2018-03-27,0,False,4kMA4DdOlkzJGUhx8tMcAv,2DspEsT7UXGKd2VaaedgG4,0,0,,True
Inestable,Justin Quiles,Inestable,218.372,2023-12-15,38,True,6iLG2K2RA0wrD4HrdYG7WZ,14zUHaJZo1mnYtn6IBRaRP,0,0,,False
No queda na,"Babi, Marc Seguí",No queda na,203.736,2019-11-21,0,False,4K0dwQXNYdi1TVQuO1haso,5nP79s99csrvcOiXTGjVfg,0,0,,True
Cómodo,Eladio Carrion,DON KBRN,153.022,2025-04-03,70,True,2D5aL6xaUtfYYwnRPIejkH,5XJDexmWFLWOkjOEjOVX3e,0,0,,False
Tócate Tú Misma,"Alexis y Fido, Bad Bunny",Tócate Tú Misma,252.986,2018-02-09,0,True,0ycMwOaPrLAw3lNUKk2uTV,7tU1VKOuxiNZwBZC6RHidA,0,0,,True
El Desorden,"Ozuna, Daddy Yankee, Plan B",El Desorden,190.243,2017-11-17,60,False,0JOUrhZGMCx3lk9VosAQWl,1i8SpTcr7yvPOmcqrbnVXY,0,0,,True
Borracho & Loco,Keen Levy,Borracho & Loco,273.191,2019-07-05,0,False,4RxuuM0NcTa7fO5GGKTAEl,4MU4rC7z6JpqxqbHDqtz7H,0,0,,False
"Los Problemas (feat. Kevin Roldan, Nengo Flow & Jory Boy)","Dayme y El High, KEVIN ROLDAN, Ñengo Flow, Jory Boy","Los Problemas (feat. Kevin Roldan, Nengo Flow & Jory Boy)",219.136,2016-06-24,0,False,7il1Z4cj9JKkatXCdagueJ,4JreHVYyb6GqE2BU03Kx96,0,0,,True
Know No Better,"Major Lazer, Camila Cabello, Bad Bunny, Travis Scott, Quavo","Know No Better (feat. Travis Scott, Camila Cabello & Quavo) [Remixes]",217.815,2017-08-25,49,False,6hnqU7YDMouCL1JfSV7MVY,738wLrAtLtCtFOLvQBXOXp,0,0,,True
El Sitio de Mi Recreo,"Dollar Selmouni, Kvinz",El Sitio de Mi Recreo,199.477,2021-09-24,18,False,5DhwakYNHI6izb86gGyzEA,2544NCTfffschCn1NZVMSb,0,0,,True
TENGO FE,Feid,INTER SHIBUYA (FERXXO EDITION),146.426,2021-12-17,50,False,5rkfAeAGqww7UUGkqGZ1Wr,2LRoIwlKmHjgvigdNGBHNo,0,0,,False
SEDA,"Bad Bunny, Bryant Myers",nadie sabe lo que va a pasar mañana,190.476,2023-10-13,72,True,1YnChEM51BVZ5dRhbVFEMl,4q3ewBCX7sLwd24euuV69X,0,0,,True
Cuando Cae La Noche,C.R.O,Leyendas de La Noche,166.611,2021-04-28,0,False,62msoF2iDg0ZBdswelOO8A,4puAp107dCehraE47QXVQX,0,0,,False
Brickell,"Feid, Yandel",MANIFESTING 20-05,180.36,2024-04-10,78,True,0rNqDh9zWWJVTLS4VfceHP,2LRoIwlKmHjgvigdNGBHNo,0,0,,True
No Te Lloro Más,Marc Seguí,Pinta y Colorea,176.867,2021-11-26,35,False,5GueXL3NIds0FZgGIv6L6c,5FQ8tBUtIamA2hRtatrYUF,0,0,,False
Siempre Papi Nunca Inpapi,"Luigi 21 Plus, J Balvin",Siempre Papi Nunca Inpapi,205.253,2019-04-06,38,True,2N8qVDq1MI0wKHngJMLlbZ,77GVmrLGuxNEvj2ibvT62v,0,0,,True
Yo Tengo una Guitarra Que No Suena - DJ Unic Remix,"Lenier, El Taiger, DJ Unic",Yo Tengo una Guitarra Que No Suena (DJ Unic Remix),177.999,2019-02-28,48,False,4blExNBZJE7x4hH32VfAxp,4zWFlKgU4j7ryWg5nsOmU6,0,0,,True
De Respuesta,"Luar La L, Jon Z",De Respuesta,264.2,2021-04-23,5,True,5xd7qVihab3kN1dZj3Jyur,4axKuDPr6WKcDCyh8vueTY,0,0,,True
Llámame,"Hens, Only",Llámame,150.4,2020-04-10,25,False,7h2kF4yoRpKv40IoMzybUO,3iY9PS7LxPnCVcCP7BjJOK,0,0,,True
Esa Carita Que Me Llevas,"Locoplaya, InnerCut",Esa Carita Que Me Llevas,221.837,2019-08-11,26,False,5kHeOhrZgF1VbBmnkPKulh,7Jgen4mkCFqCo4xzlDrMJO,0,0,,True
Nitro+,"Alvaro Diaz, Zizzy",Felicilandia,220.173,2021-10-29,56,False,1xU03tl0kFsXMBqlRZ2yVN,5J7rXWjtn5HzUkJ4Jet8Fr,0,0,,True
Niños Benditos II,"JAVI BAMBINI CATTIVI, Blessed013",Niños Benditos II,166.0,2021-04-09,0,True,0CITx4SKDE5dvhyoqJLMOc,3FV2MXfjYT4tvYWzAQWJMH,0,0,,True
MALA SUERTE,"Lola Indigo, DELLAFUENTE",MALA SUERTE,215.142,2023-08-31,48,False,0s9CLbGKANcd5lCMoq38Ya,3bvfu2KAve4lPHrhEFDZna,0,0,,True
Hablando Con Dios,"Sosad.97, Hell6oy, Lion Romero",Hablando Con Dios,159.13,2023-12-14,26,True,2e20cwhlox9rTC46uBV9Rp,7Dhtrm0gyXdmDvvc5zAh4w,0,0,,True
Confía,"Sech, Daddy Yankee",1 of 1,202.308,2020-05-21,48,False,5kbps8unnGH4raN5WduZuq,77ziqFxp5gaInVrF2lj4ht,0,0,,True
FP,"Arcángel, Rauw Alejandro","Sentimiento, Elegancia y Más Maldad",171.147,2023-11-17,58,False,0wWPgAzbZprVYu4GQEU4UJ,4SsVbpTthjScTS7U2hmr1X,0,0,,True
Ganas De Verte,J Balvin,JOSE,177.893,2021-09-10,47,False,15IszJQQHRq8xwYt5MDPo4,1vyhD5VmyZ7KMfW5gqLgo5,0,0,,False
FERXXO EDITION,Feid,"MOR, No Le Temas a La Oscuridad",161.746,2023-09-29,0,False,1XliaOvtQuV1hoXiIik2aQ,2LRoIwlKmHjgvigdNGBHNo,0,0,,False
A Flor De Piel,Balastegui,A Flor De Piel,128.365,2018-08-18,0,False,2BYkG8VImewtFosaClY45e,7jWiDNxewTDdbXvmPQ2p5Y,0,0,,False
Dime,Angel Y Khriz,Da' Take Over,194.453,2010-01-01,10,False,3xhIImQSZusXOpBhTiCfdP,7npqy7rgdX2D3yfVyWExKo,0,0,,False
Si No Le Contesto,Plan B,House Of Pleasure,220.056,2010,2,False,3XaWuYsTtnkzCSBr0RmROc,2jSGzJw0ebJLu7OLVSOcBP,0,0,,False
Molly Con Henny 2,Eladio Carrion,Sauce Boyz Care Package,188.78,2020-06-25,46,True,2fa5YZR4s1mUx2H2ZHMQdH,5XJDexmWFLWOkjOEjOVX3e,0,0,,False
Lunático,Costa,Maldito,216.852,2018-01-04,39,True,1lfwT0UCbiRUT1E6ZegkeL,7rAjVJgwZhvmMIt5vfyNGn,0,0,,False
VISTA AL MAR,Quevedo,VISTA AL MAR,180.672,2022-09-09,65,False,7iwJOi3hlMqZt6pj1sQOBj,52iwsT98xCoGgiGntTiR7K,0,0,,False
Todavia Remix,"New Boix, Nevo Angel, Delgao",Todavia Remix,220.99,2021-09-01,0,False,2RLU1SKDzVWZoPufMi4i6F,4IACNJzFCAIe9W5lVBUsvI,0,0,,True
CYBERTRUCK,Bad Bunny,nadie sabe lo que va a pasar mañana,191.959,2023-10-13,72,True,4Jc7252S1P99DjQ1lNGEOc,4q3ewBCX7sLwd24euuV69X,0,0,,False
Se Preparó,Ozuna,Odisea,188.08,2017-08-25,83,False,1m69ELEgE6k5ZWsap40ozt,1i8SpTcr7yvPOmcqrbnVXY,0,0,,False
Mala Mujer,C. Tangana,Mala Mujer,222.896,2017-05-26,68,False,6puxHBNwu2Nmm7uD3Rd2MP,5TYxZTjIPqKM8K8NuP9woO,0,0,,False
Dictadura,Anuel AA,Dictadura,208.007,2021-10-28,49,True,4yoc5cUWk4OFvqOcvFvw0o,2R21vXR83lH98kGeO99Y66,0,0,,False
Ruido,Jay Wheeler,Emociones,177.0,2022-08-19,38,True,0rQv29gK4jSBbU9pcmfODP,2cPqdH7XMvwaBJEVjheH8g,0,0,,False
Bailando Te Conocí,"Rusherking, Duki",Bailando Te Conocí,194.4,2021-07-08,24,False,0vvuIsoJ101Hme1VIXBIEi,3Apb2lGmGJaBmr0TTBJvIZ,0,0,,True
Cuando Ella Sale,Morad,Cuando Ella Sale,222.798,2021-10-22,64,False,0bxzF2Kyql0pQ58Mymztue,4az97MtWmBQ5Db3GfDh9j9,0,0,,False
Isla Desierta,Ozuna,Afro,173.867,2023-05-26,49,False,6p1KlApHJz7BwwyLmbAYHI,1i8SpTcr7yvPOmcqrbnVXY,0,0,,False
Te Echo de Menos </3,Baron850,Te Echo de Menos </3,150.688,2020-07-02,25,False,7cqDtp1MjpjBLVPhuU1WWE,6jn4kwWoGcse0oLvh6owYe,0,0,,False
HOOKIA,"Feid, Jory Boy",SIXDO,171.64,2022-12-02,56,True,1WgyA7SYEzPRZkig3q1b0j,2LRoIwlKmHjgvigdNGBHNo,0,0,,True
EL TONTO,"Lola Indigo, Quevedo",EL TONTO,188.087,2023-04-13,58,False,0OqoRBKlvRZarXZqE7AH7z,3bvfu2KAve4lPHrhEFDZna,0,0,,True
CUIDAO POR AHÍ,"J Balvin, Bad Bunny",OASIS,198.32,2019-06-28,60,False,6SYSu569pfYdkDT9A5lZqi,1vyhD5VmyZ7KMfW5gqLgo5,0,0,,True
El Super Junte Rkt,"Gusty dj, Salastkbron, Callejero Fino, Alejo Isakk, R Jota, L-Gante, Lolo OG, DobleP, Lauty Gram",El Super Junte Rkt,383.369,2023-11-30,60,True,1dtFrIzrr4DJZOHHESVwbt,5f9pQjPeDbuRF1GowQXo3L,0,0,,True
Mimosas - Remix,"LATENIGHTJIGGY, Lyanno, Mora",Mimosas (Remix),273.37,2020-06-18,39,True,07grlLnIM285o7Y69mge5L,34OTRVwyaE8DkOrGMQa7Ah,0,0,,True
Tiempos de Plan B,Maldy,Tiempos de Plan B,161.287,2023-03-03,53,True,3ncDEAUzMdf291D27RJQdM,4IndUOBCZYZg61557iq2A9,0,0,,False
Nos Comemos (feat. Ozuna),"Tiago PZK, Ozuna",Nos Comemos (feat. Ozuna),191.086,2022-06-02,59,True,6ojZtz3sZr6ynvejLOqgCj,5Y3MV9DZ0d87NnVm56qSY1,0,0,,True
Cúrame,Rauw Alejandro,VICE VERSA,164.705,2021-06-25,1,True,3PwRuzdphgedcWVUOVYJ7I,1mcTU81TzQhprhouKaTkpq,0,0,,False
FEKA,Otein,FEKA,145.923,2021-04-06,0,True,1fngZEK9owU9tw7Jgwcrre,46SqhQzBu7IgMNb2kDgVJe,0,0,,False
todas iguales,"Seven Kayne, Asan",todas iguales,165.334,2024-02-16,43,False,5DA9ge7gJ8wiBYI61Yttb1,4C29ETLBPmYKYwtJUepbJz,0,0,,True
Llueve,"Wisin & Yandel, Sech, JHAYCO",Llueve,249.801,2022-05-26,49,False,5yDAnr9USNQTP6ojiWBCvv,1wZtkThiXbVNtj6hee6dz9,0,0,,True
Pain,Nadal015,Ruina y Gloria,216.0,2020-12-10,0,False,1mlgP2GVU3UqjhlFU2aNn2,4XV4e5IqR6DKCJMJWuG7Vi,0,0,,False
De Ti Me Olvido,"Love Yi, Recycled J, Naes Beats",De Ti Me Olvido,221.922,2020-01-03,38,False,3FkmSUR7gcQHz1PhJW52Zy,6qyklgt2wzPT7KRdu15ZFL,0,0,,True
Tu Mejor Error,"Luigi 21 Plus, Maximus Wel, Los Illusions",Tu Mejor Error,256.079,2016-09-27,27,True,3Th14H1apwhnlY4XyPS2Ae,77GVmrLGuxNEvj2ibvT62v,0,0,,True
Suéltate,"El Osito Wito, TAICHU",El Maquinon,155.072,2022-09-15,23,True,4hVRM67F0vbJV9dv1C4o5A,3BaNymWUlGvGOXKRJmySoG,0,0,,True
Como Hermanos,Funzo & Baby Loud,Como Hermanos,223.976,2020-09-17,35,False,2DuzOtocZSHPAqgZJmmNHq,1nwjHzOUQZsNYX8xoWiGVC,0,0,,False
Cumpleaños,"Ozuna, Nicky Jam",Odisea,219.0,2017-08-25,52,False,6La6oWlGposkrgvLjjRJju,1i8SpTcr7yvPOmcqrbnVXY,0,0,,True
La Playa,Myke Towers,Easy Money Baby,207.731,2020-01-24,69,True,6768f4xbHQBpJo5lvFVNvs,7iK8PXO48WeuP03g8YR51W,0,0,,False
UN PREVIEW,Bad Bunny,UN PREVIEW,165.582,2023-09-25,70,False,63ui2w3QJBp8xx0c1MJB2Z,4q3ewBCX7sLwd24euuV69X,0,0,,False
Vendetta,"Young Miko, Villano Antillano",Vendetta,176.261,2021-08-06,55,True,38ffA391ieDQV6YQSHG5aZ,3qsKSpcV3ncke3hw52JSMB,0,0,,True
El Reggaetón,Ozuna,ENOC,216.96,2020-09-04,38,False,7ooWSUhPtPPJfBhhLdYjIn,1i8SpTcr7yvPOmcqrbnVXY,0,0,,False
Atea,"SAIKO, Came Beats",Atea,194.793,2022-11-02,40,True,3OqmRtLtRmVmVFHfiqgxJp,2O8vbr4RYPpk6MRA4fio7u,0,0,,True
Mentira,"Sule B, Antonio Carmona, Pablo Gareta, Mumbai Moon",24H Poetry Service,188.624,2021-04-02,8,False,0iZ0Q8UpTUg2RvfTfmc2S1,2YVwfaL3C5K4KQiNHfI8aK,0,0,,True
Medias Tintas,XBawel,Hijos de la Ruina,358.975,2023-08-01,0,True,4jbVE0G8icdtpmRTL7Bujx,5aVRp7t7EHegH2dV6CZRkt,0,0,,False
Saeta del Santo Ruido,Parkineos,Saeta del Santo Ruido,218.202,2023-03-31,42,False,36oNlsOgEwAg2CBuehw5zp,1cMiNxpdh0mP5WFnPvr4xf,0,0,,False
Cancion del Mariachi,"Antonio Banderas, Los Lobos",Mexico and Mariachis,127.226,2004-05-04,1,False,2WAHi5ZJwDZqGjnhZgZYmU,1EmxvwBQjmCB7e3dOVincQ,0,0,,True
Zumba,Don Omar,Don Omar Presents MTO2: New Generation,263.973,2012-01-01,73,False,2xcHJ5YpRL7wgSfsBnIktB,33ScadVnbm2X8kkUqOkC6Z,0,0,,False
Aloha,"Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell","Aloha (feat. Darell, Mambo Kingz & Dj Luian)",241.659,2021-03-05,75,False,5RAIMjdrCEjpjaR5tBATXU,1r4hJ1h58CWwUQe3MxPuau,0,0,,True
De Lao a Lao,Dasoul,Si Me Porto Mal,210.287,2015-11-13,50,False,00FACc7SXgRdodfCeBG8Su,0lNg9YtW8USxeZZnEqz3RQ,0,0,,False
Mi Nena,Maikel Delacalle,Mi Nena,207.856,2016-10-08,61,False,2FuY90vcv3aqIyr1Rhfonw,2t7vyRN71qtQT18frElAnV,0,0,,False
Mal de Amores,"Sofía Reyes, Becky G",Mal De Amores,188.333,2022-02-10,58,False,4AzTk75T9EQtHaGNWU3UY5,0haZhu4fFKt0Ag94kZDiz2,0,0,,True
Ansiedad,Maluma,PAPI JUANCHO,220.812,2020-08-21,42,False,78B3uJ9LpahkfNljpCCTlc,1r4hJ1h58CWwUQe3MxPuau,0,0,,False
BYE ME FUI,Bad Bunny,LAS QUE NO IBAN A SALIR,178.0,2020-05-10,65,True,0FktnzDqjClqU6iqOZVEs2,4q3ewBCX7sLwd24euuV69X,0,0,,False
Hazme Five - Remix,"Dirty Porko, Clas Beats, Crie 930, El Jincho, Lopes, Ivan Cano",Hazme Five (Remix),200.888,2019-10-24,0,False,4FR4InAOK8VA46GrmpraIz,4JjXXU4m428s8xODTaVuNV,0,0,,True
Me Lo Pienso,Reality,Me Lo Pienso,174.048,2023-01-29,0,True,3DjD6fj8uxzMqsLT8iUerq,0FvRr7kKHIwQJxpRwf5OCw,0,0,,False
Acelera (feat. DL Blando),"Juancho Marqués, DL Blando",Paraíso 39,223.359,2023-05-18,17,False,29L887caxD9iljBgPFKxZ6,5JcO3FHEBbWTQMUHmWtU2g,0,0,,True
Devuelveme,Ozuna,Aura,188.906,2018-08-24,67,False,5uvucCRBTkxv7VxIDLOqe7,1i8SpTcr7yvPOmcqrbnVXY,0,0,,False
PLAYA PRIVADA,"Mora, ELENA ROSE",MICRODOSIS,157.647,2022-04-01,64,False,2OF2V1JvNjOCOjhnIdfh3L,0Q8NcsJwoCbZOHHW63su5S,0,0,,True
FANÁTICA,Alejo,EL FAVORITO DE LAS NENAS,182.0,2023-05-04,42,False,5AGOJIeYT8W6tapc4saAOL,50sIhX3HytFEwQXZJLUZQE,0,0,,False
Que Se Freezen los Relojes,"Jon Z, Myke Towers",Perdonen la Espera,281.959,2020-07-10,53,True,5nwyEwu6ngrjZ9tkbvfqbp,5bWUlnPx9OYKsLiUJrhCA1,0,0,,True
Kemba Walker,"Eladio Carrion, Bad Bunny",Sauce Boyz,152.96,2020-01-31,70,True,4jhHaLksdP8DJZzxYAjOSz,5XJDexmWFLWOkjOEjOVX3e,0,0,,True
Mañana Estás Muerto,"Shotta, ToteKing, Kaze",Mañana Estás Muerto,208.666,2023-02-02,31,True,2YRYouCrnYuWyEbpuoZ80f,6kSbf0Xe8Bdhitd3d6Jr2z,0,0,,True
DILUVIO,Rauw Alejandro,PLAYA SATURNO,197.052,2023-07-07,81,True,2kz1YOhJiNubjigR1gB1VX,1mcTU81TzQhprhouKaTkpq,0,0,,False
Distinto,Ocer y Rade,Distinto,137.629,2013-11-21,0,False,5RlGgVgjp9TBbwn1O1TtVc,0fgRCULXpG4okFdlpat4e3,0,0,,False
PERFECTA,Funzo & Baby Loud,Joven Para Siempre,202.568,2021-04-02,35,False,7sEo1HzrJ8p8fLMafFZR2w,1nwjHzOUQZsNYX8xoWiGVC,0,0,,False
Antes y Después,"Anuel AA, Kendo Kaponi, Yandel, Ñengo Flow",Emmanuel,414.819,2020-05-29,56,True,0YbXuCsQwrsh5x0hgnED6z,2R21vXR83lH98kGeO99Y66,0,0,,True
El Señor de la Noche,Don Omar,El Señor de la Noche,204.174,2006-11-21,72,False,7o5V0BUS9x8zdXMb2CiGpi,33ScadVnbm2X8kkUqOkC6Z,0,0,,False
Streetshark,Nadal015,Streetshark,226.938,2018-11-02,0,False,5Bg6V8HkR76ss0HHkIeLhM,4XV4e5IqR6DKCJMJWuG7Vi,0,0,,False
Sexo Virtual,Rauw Alejandro,VICE VERSA,208.291,2021-06-25,1,True,0giiXonRhODYy4J1iy4Lb3,1mcTU81TzQhprhouKaTkpq,0,0,,False
enemigos,"Feid, Miky Woodz, Juhn",BAHÍA DUCATI,217.88,2020-09-11,56,True,05BpaUYj7dL1vsE2oNsTzV,2LRoIwlKmHjgvigdNGBHNo,0,0,,True
Si Te Dejas Llevar,"Ozuna, Juanka",Si Te Dejas Llevar (feat. Juanka),227.996,2015-06-17,69,True,3cdecPxEdxk99munEMVQ01,1i8SpTcr7yvPOmcqrbnVXY,0,0,,True
Tu Nombre,"FMK, Duki",Tu Nombre,201.818,2022-03-10,46,False,2nj9sRoyFnd6YlJ3M2o1rT,0dUyjgCyjfj5eMx6bX2TWf,0,0,,True
Capsuliao,Juseph,Capsuliao,160.0,2022-06-24,0,False,0xcYsFJUSAR5G1D4aPwbjo,5kgDdP7a4TsvkF08gpJGX0,0,0,,False
Bori (feat. Lenier),"6ix9ine, Lenier",Bori (feat. Lenier),185.304,2023-03-31,0,False,6KXTYXC1qxVGF0toANwIzP,7gZfnEnfiaHzxARJ2LeXrf,0,0,,True
2 The Sky,Delaossa,La Madrugá,147.996,2025-03-20,65,True,65ZxHA04ZCO8LInbK2me4E,5Uox3n7m4W2CoM9MmHPJwQ,0,0,,False
"La para Bi (feat. Farruko, Ozuna, Juanka & Bryant Myers)","Benny Benni, Farruko, Ozuna, Juanka, Bryant Myers","La para Bi (feat. Farruko, Ozuna, Juanka & Bryant Myers)",310.968,2016-10-02,29,True,1mZhPHlUyUu8ybbCbZB2jg,5gUZ67Vzi1FV2SnrWl1GlE,0,0,,True
Una Canción En el Fondo del Mar,Lionware,Una Canción En el Fondo del Mar,206.1,2021-06-10,11,False,3oaToC30mmSi1TzXZfx8LU,67TDVqPf5B8RQzCg2yZpBk,0,0,,False
Tá OK (Remix),"DENNIS, MC Kevin o Chris, Maluma, KAROL G",Tá OK (Remix),171.76,2023-08-03,70,False,35FW5OEe4p38LdjK1KqT2X,6xlRSRMLgZbsSNd0BMobwy,0,0,,True
Pelo Alborotau,Randy,"Romances de una Nota 2021, Vol.2",270.648,2021-10-14,22,False,6G027pJO0TUeLKtjvON2wP,7qYeIN2r4H1kBvr0Gm9Iav,0,0,,False
No Te Buscaré,EZVIT 810,No Te Buscaré,188.791,2021-06-18,35,False,1uiEf9NOndTtb9lFnuOeLy,20taoPw3DvVajnkUySMckx,0,0,,False
Marla Singer,Alvaro Diaz,Diaz Antes,255.48,2020-12-30,45,False,7vEBNSpzjuHa19PFjkJjlx,5J7rXWjtn5HzUkJ4Jet8Fr,0,0,,False
Cuentas Claras,Kris Floyd,Cuentas Claras,187.617,2022-04-06,21,True,3lP79XScAaS9QQb9yjJQOn,7aG8YUI5alfF2pi0n5Cg5H,0,0,,False
El Volante,"De La Ghetto, Dalex",Los Chulitos,184.52,2020-08-28,35,True,7HskcsXoesNSuEVzRO2yyF,3EiLUeyEcA6fbRPSHkG5kb,0,0,,True
Dembow 2020,"Yandel, Rauw Alejandro",Quien Contra Mi 2,168.051,2020-07-31,53,False,0j1VxrPkMyFGvz0jZzxUoZ,0eHQ9o50hj6ZDNBt6Ys1sD,0,0,,True
Con Silenciador,"El Alfa, Anuel AA",Con Silenciador,174.827,2018-10-05,37,False,2GTFxK9rfl8xAgmsVgA7EC,2oQX8QiMXOyuqbcZEFsZfm,0,0,,True
Invencible,Yandel,Resistencia,134.333,2023-01-13,32,True,70iFZwMfjDJBlObBLWFywd,0eHQ9o50hj6ZDNBt6Ys1sD,0,0,,False
Por Siempre,Cali Y El Dandee,3 A.M. (Deluxe),211.586,2014-01-01,50,False,2YFJG4WtA9zuNB9qkHcOyb,5DUlefCLzVRzNWaNURTFpK,0,0,,False
Muerte En Hawaii,Calle 13,Entren Los Que Quieran,189.866,2010-11-22,72,False,3kNVYo6BJE9AENxzokM9YC,0yNSzH5nZmHzeE2xn6Xshb,0,0,,False
Cuando Te Besé,"Becky G, Paulo Londra",Cuando Te Besé,254.383,2018-08-02,66,False,2XXMDz7SPZ4mSFN1PXfHUy,4obzFoKoKRHIphyHzJ35G3,0,0,,True
Gritos & Posiciones 2,Lyanno,Foreplay,238.515,2020-04-08,36,True,7BWCtLy8icGe9a0BSpoqVt,1Ts9of7VPZElwPQnqnDSfW,0,0,,False
Vida De Rock,"Duki, Milo j",AMERI,181.503,2024-10-31,72,True,26y2gBrbiFJIOUjIlSQfdH,1bAftSH8umNcGZ0uyV7LMg,0,0,,True
A Solas,"Matasvandals, Da Silva",A Solas,113.0,2018-09-14,0,True,3bhejQQO7u4iic3pGEHRKi,77WwIwmDkRo6Frks1A89KM,0,0,,True
Pegate - Remix,"Mora, JHAYCO",Pegate (Remix),204.586,2020-10-15,48,True,7C2RvtNZvxPdol2JXAdxVK,0Q8NcsJwoCbZOHHW63su5S,0,0,,True
No Se Emula,Cruz Cafuné,No Se Emula,129.195,2022-09-30,50,True,0xAzuY0lzB7dsb8j0nDqCp,0jeYkqwckGJoHQhhXwgzk3,0,0,,False
HORA CERO,Myke Towers,HORA CERO,231.2,2023-06-10,72,True,5elf7rWt5uFffJvluUfwon,7iK8PXO48WeuP03g8YR51W,0,0,,False
305,Alejo,EL FAVORITO DE LAS NENAS,130.741,2023-05-04,52,True,4bIzQDCQH9g7h2GPWsWFoP,50sIhX3HytFEwQXZJLUZQE,0,0,,False
"Tremenda Sata (Remix) [feat. Daddy Yankee, Nicky Jam, Arcangel, De La Ghetto & Plan B]","DJ Luian, Arcángel, Plan B, Daddy Yankee, Nicky Jam, De La Ghetto","Tremenda Sata (Remix) [feat. Daddy Yankee, Nicky Jam, Arcangel, De La Ghetto & Plan B]",410.775,2014-09-02,50,False,6FFUyFocgvYlHQVjuMKX0p,64aJYyrXljOodnUG6jvhRD,0,0,,True
Bandoleros,"Don Omar, Tego Calderón",The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),305.28,2006-06-20,74,False,4BxzNZpcm1j3JczZzGNe2k,33ScadVnbm2X8kkUqOkC6Z,0,0,,True
Reventar la Ciudad,"Walls, Funzo & Baby Loud",Reventar la Ciudad,209.271,2022-09-23,51,False,5y6IQMVfYfa9rxfiHKz5hz,6tvDaHOPNWfkc9Q8IghqSR,0,0,,True
DtMF,Bad Bunny,DeBÍ TiRAR MáS FOToS,237.117,2025-01-05,98,True,3sK8wGT43QFpWrvNQsrQya,4q3ewBCX7sLwd24euuV69X,0,0,,False
Verde,"J Balvin, Sky Rompiendo",Colores,142.546,2020-03-19,59,False,3HTbI3yUJQw3fP0Po8qLcD,1vyhD5VmyZ7KMfW5gqLgo5,0,0,,True
Cómo Le Digo,"KHEA, Omar Varela, Asan",Cómo Le Digo,226.1,2018-04-10,72,False,0K0soSt52EhMS9FohRObdK,4m6ubhNsdwF4psNf3R8kwR,0,0,,True
Angeles Caídos,"Recycled J, Selecta",City Pop,200.523,2019-02-15,0,False,4g5nY1pdqQIACvb8aNMc65,4bWHA8fMNjzfGPQqnh5D6y,0,0,,True
Me Llamas,"Genio La Musa, Cosculluela, Chencho Corleone, Darell",Astros,221.443,2023-04-21,48,True,2DFv2kvzecaRiPUtQe82yT,3qcl8ck0RTpenPbFmZa2p5,0,0,,True
Boomerang,"Recycled J, Selecta",Superpoderes,162.424,2020-06-03,24,False,0wwFXhnEMIPUXTJt1pYnZI,4bWHA8fMNjzfGPQqnh5D6y,0,0,,True
Hundreds (feat. Luar La L & YOVNGCHIMI) - Remix,"Hozwal, De La Ghetto, Arcángel, Luar La L, YOVNGCHIMI",Hundreds (feat. Luar La L & YOVNGCHIMI) [Remix],369.648,2022-05-27,44,True,6OtIKdgAJfgxpbXy19ExHu,1lgtR3WlcFxEy6yPoOh0J2,0,0,,True
ENCHULETIAO,Daddy Yankee,LEGENDADDY,189.226,2022-03-25,42,True,5Q9h2r0aU17WD8nn0HkSg9,4VMYDCV2IEDYJArk749S6m,0,0,,False
Zili,"Chucky73, Fetti031, Myke Towers",De Chamaquito Siempre Cabezu,207.751,2020-10-30,52,True,4p7uDinmLy8KdGUh8mqsYR,38epWdyauFwdRkldqUMfWE,0,0,,True
Feliz Navidad 4,Arcángel,Feliz Navidad 4,352.751,2012-12-08,0,True,4xF2lHynkaaV5I8hujDPTz,4SsVbpTthjScTS7U2hmr1X,0,0,,False
Porfi,"Pimp Flaco, WBMS",Porfi,196.075,2016-10-19,31,True,0yrk9gQA2YasxE0MIrNeYD,3UZFWMkyLElpRsLPdButSC,0,0,,True
